ASSERTION	AAICAAMBAAAAAAAAAFlA
RUN	parabank.EscalabilidadEnTransaccTest	escalabilidadentransacctest	1745973029508	 	3.3.1
USER	Probar escalabilidad en transacciones	824	END	1745973036580	1745973036942
REQUEST	826		EscalabilidadEnTransacc	1745973036583	1745973036942	OK	 
USER	Probar escalabilidad en transacciones	826	END	1745973036583	1745973036943
USER	Probar escalabilidad en transacciones	880	START	1745973036943	1745973036943
REQUEST	825		EscalabilidadEnTransacc	1745973036581	1745973036946	OK	 
USER	Probar escalabilidad en transacciones	825	END	1745973036580	1745973036946
REQUEST	827		EscalabilidadEnTransacc	1745973036597	1745973036948	OK	 
USER	Probar escalabilidad en transacciones	827	END	1745973036596	1745973036949
REQUEST	828		EscalabilidadEnTransacc	1745973036597	1745973036950	OK	 
USER	Probar escalabilidad en transacciones	828	END	1745973036597	1745973036951
USER	Probar escalabilidad en transacciones	881	START	1745973036954	1745973036954
USER	Probar escalabilidad en transacciones	882	START	1745973036954	1745973036954
REQUEST	829		EscalabilidadEnTransacc	1745973036613	1745973036956	OK	 
USER	Probar escalabilidad en transacciones	829	END	1745973036613	1745973036958
REQUEST	830		EscalabilidadEnTransacc	1745973036613	1745973036959	OK	 
USER	Probar escalabilidad en transacciones	830	END	1745973036613	1745973036960
REQUEST	831		EscalabilidadEnTransacc	1745973036613	1745973036966	OK	 
USER	Probar escalabilidad en transacciones	831	END	1745973036613	1745973036967
USER	Probar escalabilidad en transacciones	883	START	1745973036970	1745973036970
USER	Probar escalabilidad en transacciones	884	START	1745973036973	1745973036973
USER	Probar escalabilidad en transacciones	885	START	1745973036973	1745973036973
USER	Probar escalabilidad en transacciones	886	START	1745973036986	1745973036986
REQUEST	834		EscalabilidadEnTransacc	1745973036634	1745973036993	OK	 
USER	Probar escalabilidad en transacciones	834	END	1745973036633	1745973036994
REQUEST	838		EscalabilidadEnTransacc	1745973036663	1745973036996	OK	 
REQUEST	833		EscalabilidadEnTransacc	1745973036634	1745973036996	OK	 
REQUEST	836		EscalabilidadEnTransacc	1745973036661	1745973036996	OK	 
USER	Probar escalabilidad en transacciones	838	END	1745973036663	1745973036997
USER	Probar escalabilidad en transacciones	833	END	1745973036633	1745973036997
USER	Probar escalabilidad en transacciones	836	END	1745973036661	1745973036997
USER	Probar escalabilidad en transacciones	887	START	1745973037002	1745973037002
USER	Probar escalabilidad en transacciones	888	START	1745973037002	1745973037002
USER	Probar escalabilidad en transacciones	889	START	1745973037003	1745973037003
REQUEST	835		EscalabilidadEnTransacc	1745973036645	1745973037007	OK	 
USER	Probar escalabilidad en transacciones	835	END	1745973036645	1745973037007
USER	Probar escalabilidad en transacciones	890	START	1745973037017	1745973037017
USER	Probar escalabilidad en transacciones	891	START	1745973037017	1745973037017
REQUEST	840		EscalabilidadEnTransacc	1745973036677	1745973037023	OK	 
USER	Probar escalabilidad en transacciones	840	END	1745973036677	1745973037023
REQUEST	839		EscalabilidadEnTransacc	1745973036677	1745973037025	OK	 
USER	Probar escalabilidad en transacciones	839	END	1745973036677	1745973037026
USER	Probar escalabilidad en transacciones	892	START	1745973037033	1745973037033
USER	Probar escalabilidad en transacciones	893	START	1745973037033	1745973037033
USER	Probar escalabilidad en transacciones	894	START	1745973037033	1745973037033
REQUEST	842		EscalabilidadEnTransacc	1745973036693	1745973037037	OK	 
REQUEST	843		EscalabilidadEnTransacc	1745973036693	1745973037038	OK	 
USER	Probar escalabilidad en transacciones	842	END	1745973036693	1745973037038
USER	Probar escalabilidad en transacciones	843	END	1745973036693	1745973037038
REQUEST	822		EscalabilidadEnTransacc	1745973036564	1745973037043	OK	 
REQUEST	841		EscalabilidadEnTransacc	1745973036693	1745973037043	OK	 
USER	Probar escalabilidad en transacciones	841	END	1745973036692	1745973037044
USER	Probar escalabilidad en transacciones	822	END	1745973036564	1745973037044
USER	Probar escalabilidad en transacciones	895	START	1745973037050	1745973037050
USER	Probar escalabilidad en transacciones	897	START	1745973037053	1745973037053
USER	Probar escalabilidad en transacciones	896	START	1745973037053	1745973037053
REQUEST	844		EscalabilidadEnTransacc	1745973036708	1745973037055	OK	 
USER	Probar escalabilidad en transacciones	844	END	1745973036708	1745973037056
REQUEST	845		EscalabilidadEnTransacc	1745973036715	1745973037058	OK	 
USER	Probar escalabilidad en transacciones	845	END	1745973036713	1745973037058
USER	Probar escalabilidad en transacciones	898	START	1745973037065	1745973037065
REQUEST	846		EscalabilidadEnTransacc	1745973036718	1745973037073	OK	 
USER	Probar escalabilidad en transacciones	846	END	1745973036717	1745973037075
REQUEST	848		EscalabilidadEnTransacc	1745973036742	1745973037077	OK	 
USER	Probar escalabilidad en transacciones	848	END	1745973036740	1745973037078
USER	Probar escalabilidad en transacciones	899	START	1745973037082	1745973037082
USER	Probar escalabilidad en transacciones	900	START	1745973037082	1745973037082
USER	Probar escalabilidad en transacciones	901	START	1745973037083	1745973037083
USER	Probar escalabilidad en transacciones	902	START	1745973037098	1745973037098
REQUEST	847		EscalabilidadEnTransacc	1745973036741	1745973037100	OK	 
REQUEST	851		EscalabilidadEnTransacc	1745973036756	1745973037100	OK	 
USER	Probar escalabilidad en transacciones	847	END	1745973036740	1745973037100
USER	Probar escalabilidad en transacciones	851	END	1745973036756	1745973037101
REQUEST	850		EscalabilidadEnTransacc	1745973036743	1745973037102	OK	 
USER	Probar escalabilidad en transacciones	850	END	1745973036743	1745973037103
REQUEST	852		EscalabilidadEnTransacc	1745973036756	1745973037109	OK	 
REQUEST	832		EscalabilidadEnTransacc	1745973036630	1745973037109	OK	 
REQUEST	849		EscalabilidadEnTransacc	1745973036741	1745973037110	OK	 
USER	Probar escalabilidad en transacciones	852	END	1745973036756	1745973037110
USER	Probar escalabilidad en transacciones	832	END	1745973036629	1745973037110
REQUEST	853		EscalabilidadEnTransacc	1745973036772	1745973037110	OK	 
USER	Probar escalabilidad en transacciones	849	END	1745973036741	1745973037110
USER	Probar escalabilidad en transacciones	853	END	1745973036772	1745973037111
REQUEST	837		EscalabilidadEnTransacc	1745973036661	1745973037111	OK	 
USER	Probar escalabilidad en transacciones	837	END	1745973036661	1745973037112
USER	Probar escalabilidad en transacciones	903	START	1745973037113	1745973037113
USER	Probar escalabilidad en transacciones	904	START	1745973037113	1745973037113
USER	Probar escalabilidad en transacciones	906	START	1745973037129	1745973037129
USER	Probar escalabilidad en transacciones	905	START	1745973037129	1745973037129
USER	Probar escalabilidad en transacciones	907	START	1745973037133	1745973037133
REQUEST	856		EscalabilidadEnTransacc	1745973036784	1745973037135	OK	 
USER	Probar escalabilidad en transacciones	856	END	1745973036783	1745973037136
REQUEST	857		EscalabilidadEnTransacc	1745973036798	1745973037138	OK	 
USER	Probar escalabilidad en transacciones	857	END	1745973036798	1745973037138
USER	Probar escalabilidad en transacciones	908	START	1745973037145	1745973037145
REQUEST	855		EscalabilidadEnTransacc	1745973036782	1745973037149	OK	 
USER	Probar escalabilidad en transacciones	855	END	1745973036773	1745973037149
REQUEST	858		EscalabilidadEnTransacc	1745973036798	1745973037151	OK	 
USER	Probar escalabilidad en transacciones	858	END	1745973036798	1745973037152
USER	Probar escalabilidad en transacciones	909	START	1745973037161	1745973037161
USER	Probar escalabilidad en transacciones	911	START	1745973037163	1745973037163
USER	Probar escalabilidad en transacciones	910	START	1745973037163	1745973037163
REQUEST	860		EscalabilidadEnTransacc	1745973036815	1745973037164	OK	 
REQUEST	861		EscalabilidadEnTransacc	1745973036815	1745973037164	OK	 
REQUEST	859		EscalabilidadEnTransacc	1745973036815	1745973037164	OK	 
REQUEST	854		EscalabilidadEnTransacc	1745973036781	1745973037164	OK	 
USER	Probar escalabilidad en transacciones	861	END	1745973036814	1745973037164
USER	Probar escalabilidad en transacciones	860	END	1745973036814	1745973037164
USER	Probar escalabilidad en transacciones	859	END	1745973036814	1745973037165
USER	Probar escalabilidad en transacciones	854	END	1745973036773	1745973037165
REQUEST	862		EscalabilidadEnTransacc	1745973036826	1745973037170	OK	 
USER	Probar escalabilidad en transacciones	862	END	1745973036825	1745973037170
REQUEST	864		EscalabilidadEnTransacc	1745973036841	1745973037171	OK	 
USER	Probar escalabilidad en transacciones	864	END	1745973036841	1745973037172
USER	Probar escalabilidad en transacciones	912	START	1745973037177	1745973037177
REQUEST	863		EscalabilidadEnTransacc	1745973036841	1745973037180	OK	 
REQUEST	865		EscalabilidadEnTransacc	1745973036843	1745973037180	OK	 
USER	Probar escalabilidad en transacciones	865	END	1745973036843	1745973037181
USER	Probar escalabilidad en transacciones	863	END	1745973036841	1745973037181
USER	Probar escalabilidad en transacciones	915	START	1745973037193	1745973037193
USER	Probar escalabilidad en transacciones	914	START	1745973037193	1745973037193
USER	Probar escalabilidad en transacciones	913	START	1745973037193	1745973037193
REQUEST	866		EscalabilidadEnTransacc	1745973036857	1745973037207	OK	 
USER	Probar escalabilidad en transacciones	866	END	1745973036856	1745973037208
USER	Probar escalabilidad en transacciones	917	START	1745973037209	1745973037209
USER	Probar escalabilidad en transacciones	916	START	1745973037209	1745973037209
USER	Probar escalabilidad en transacciones	918	START	1745973037213	1745973037213
REQUEST	867		EscalabilidadEnTransacc	1745973036857	1745973037219	OK	 
USER	Probar escalabilidad en transacciones	867	END	1745973036856	1745973037220
REQUEST	870		EscalabilidadEnTransacc	1745973036873	1745973037220	OK	 
USER	Probar escalabilidad en transacciones	870	END	1745973036873	1745973037220
REQUEST	868		EscalabilidadEnTransacc	1745973036872	1745973037223	OK	 
USER	Probar escalabilidad en transacciones	868	END	1745973036872	1745973037223
USER	Probar escalabilidad en transacciones	920	START	1745973037225	1745973037225
USER	Probar escalabilidad en transacciones	919	START	1745973037225	1745973037225
REQUEST	869		EscalabilidadEnTransacc	1745973036873	1745973037228	OK	 
REQUEST	872		EscalabilidadEnTransacc	1745973036893	1745973037228	OK	 
USER	Probar escalabilidad en transacciones	872	END	1745973036893	1745973037229
USER	Probar escalabilidad en transacciones	869	END	1745973036873	1745973037229
USER	Probar escalabilidad en transacciones	921	START	1745973037241	1745973037241
USER	Probar escalabilidad en transacciones	922	START	1745973037243	1745973037243
USER	Probar escalabilidad en transacciones	923	START	1745973037243	1745973037243
REQUEST	874		EscalabilidadEnTransacc	1745973036906	1745973037256	OK	 
REQUEST	873		EscalabilidadEnTransacc	1745973036893	1745973037256	OK	 
USER	Probar escalabilidad en transacciones	873	END	1745973036893	1745973037256
USER	Probar escalabilidad en transacciones	874	END	1745973036905	1745973037256
USER	Probar escalabilidad en transacciones	924	START	1745973037257	1745973037257
REQUEST	871		EscalabilidadEnTransacc	1745973036890	1745973037259	OK	 
USER	Probar escalabilidad en transacciones	871	END	1745973036890	1745973037259
REQUEST	876		EscalabilidadEnTransacc	1745973036922	1745973037262	OK	 
USER	Probar escalabilidad en transacciones	876	END	1745973036921	1745973037263
REQUEST	875		EscalabilidadEnTransacc	1745973036922	1745973037272	OK	 
REQUEST	877		EscalabilidadEnTransacc	1745973036923	1745973037272	OK	 
REQUEST	878		EscalabilidadEnTransacc	1745973036938	1745973037272	OK	 
USER	Probar escalabilidad en transacciones	875	END	1745973036921	1745973037273
USER	Probar escalabilidad en transacciones	877	END	1745973036923	1745973037273
USER	Probar escalabilidad en transacciones	878	END	1745973036938	1745973037273
USER	Probar escalabilidad en transacciones	925	START	1745973037274	1745973037274
USER	Probar escalabilidad en transacciones	927	START	1745973037274	1745973037274
USER	Probar escalabilidad en transacciones	926	START	1745973037274	1745973037274
USER	Probar escalabilidad en transacciones	930	START	1745973037296	1745973037296
USER	Probar escalabilidad en transacciones	928	START	1745973037296	1745973037296
USER	Probar escalabilidad en transacciones	929	START	1745973037296	1745973037296
REQUEST	879		EscalabilidadEnTransacc	1745973036938	1745973037299	OK	 
REQUEST	880		EscalabilidadEnTransacc	1745973036943	1745973037300	OK	 
USER	Probar escalabilidad en transacciones	879	END	1745973036938	1745973037300
USER	Probar escalabilidad en transacciones	880	END	1745973036943	1745973037301
USER	Probar escalabilidad en transacciones	932	START	1745973037309	1745973037309
USER	Probar escalabilidad en transacciones	931	START	1745973037309	1745973037309
REQUEST	882		EscalabilidadEnTransacc	1745973036954	1745973037310	OK	 
USER	Probar escalabilidad en transacciones	882	END	1745973036954	1745973037311
USER	Probar escalabilidad en transacciones	933	START	1745973037313	1745973037313
REQUEST	881		EscalabilidadEnTransacc	1745973036954	1745973037318	OK	 
REQUEST	885		EscalabilidadEnTransacc	1745973036973	1745973037318	OK	 
USER	Probar escalabilidad en transacciones	881	END	1745973036954	1745973037319
USER	Probar escalabilidad en transacciones	885	END	1745973036973	1745973037319
REQUEST	883		EscalabilidadEnTransacc	1745973036970	1745973037322	OK	 
USER	Probar escalabilidad en transacciones	883	END	1745973036970	1745973037323
USER	Probar escalabilidad en transacciones	935	START	1745973037324	1745973037324
USER	Probar escalabilidad en transacciones	934	START	1745973037324	1745973037324
REQUEST	886		EscalabilidadEnTransacc	1745973036986	1745973037328	OK	 
REQUEST	884		EscalabilidadEnTransacc	1745973036973	1745973037328	OK	 
USER	Probar escalabilidad en transacciones	884	END	1745973036973	1745973037329
USER	Probar escalabilidad en transacciones	886	END	1745973036986	1745973037329
USER	Probar escalabilidad en transacciones	936	START	1745973037342	1745973037342
USER	Probar escalabilidad en transacciones	937	START	1745973037343	1745973037343
USER	Probar escalabilidad en transacciones	938	START	1745973037343	1745973037343
REQUEST	887		EscalabilidadEnTransacc	1745973037002	1745973037345	OK	 
USER	Probar escalabilidad en transacciones	887	END	1745973037002	1745973037345
REQUEST	889		EscalabilidadEnTransacc	1745973037003	1745973037350	OK	 
REQUEST	890		EscalabilidadEnTransacc	1745973037018	1745973037350	OK	 
REQUEST	888		EscalabilidadEnTransacc	1745973037002	1745973037350	OK	 
USER	Probar escalabilidad en transacciones	889	END	1745973037003	1745973037350
USER	Probar escalabilidad en transacciones	888	END	1745973037002	1745973037350
USER	Probar escalabilidad en transacciones	890	END	1745973037017	1745973037350
USER	Probar escalabilidad en transacciones	939	START	1745973037357	1745973037357
REQUEST	891		EscalabilidadEnTransacc	1745973037018	1745973037360	OK	 
USER	Probar escalabilidad en transacciones	891	END	1745973037017	1745973037361
REQUEST	893		EscalabilidadEnTransacc	1745973037033	1745973037373	OK	 
USER	Probar escalabilidad en transacciones	942	START	1745973037374	1745973037374
USER	Probar escalabilidad en transacciones	940	START	1745973037374	1745973037374
USER	Probar escalabilidad en transacciones	941	START	1745973037374	1745973037374
USER	Probar escalabilidad en transacciones	893	END	1745973037033	1745973037374
REQUEST	892		EscalabilidadEnTransacc	1745973037033	1745973037388	OK	 
USER	Probar escalabilidad en transacciones	892	END	1745973037033	1745973037388
USER	Probar escalabilidad en transacciones	943	START	1745973037389	1745973037389
USER	Probar escalabilidad en transacciones	944	START	1745973037389	1745973037389
USER	Probar escalabilidad en transacciones	945	START	1745973037393	1745973037393
REQUEST	894		EscalabilidadEnTransacc	1745973037033	1745973037394	OK	 
USER	Probar escalabilidad en transacciones	894	END	1745973037033	1745973037395
USER	Probar escalabilidad en transacciones	947	START	1745973037405	1745973037405
USER	Probar escalabilidad en transacciones	946	START	1745973037405	1745973037405
REQUEST	897		EscalabilidadEnTransacc	1745973037053	1745973037405	OK	 
USER	Probar escalabilidad en transacciones	897	END	1745973037053	1745973037406
REQUEST	896		EscalabilidadEnTransacc	1745973037053	1745973037408	OK	 
USER	Probar escalabilidad en transacciones	896	END	1745973037053	1745973037408
REQUEST	895		EscalabilidadEnTransacc	1745973037050	1745973037410	OK	 
USER	Probar escalabilidad en transacciones	895	END	1745973037050	1745973037411
USER	Probar escalabilidad en transacciones	948	START	1745973037422	1745973037422
USER	Probar escalabilidad en transacciones	949	START	1745973037423	1745973037423
USER	Probar escalabilidad en transacciones	950	START	1745973037423	1745973037423
REQUEST	898		EscalabilidadEnTransacc	1745973037066	1745973037426	OK	 
USER	Probar escalabilidad en transacciones	898	END	1745973037065	1745973037426
USER	Probar escalabilidad en transacciones	951	START	1745973037442	1745973037442
USER	Probar escalabilidad en transacciones	952	START	1745973037443	1745973037443
USER	Probar escalabilidad en transacciones	953	START	1745973037443	1745973037443
REQUEST	902		EscalabilidadEnTransacc	1745973037098	1745973037448	OK	 
USER	Probar escalabilidad en transacciones	902	END	1745973037098	1745973037448
REQUEST	900		EscalabilidadEnTransacc	1745973037082	1745973037450	OK	 
REQUEST	899		EscalabilidadEnTransacc	1745973037082	1745973037451	OK	 
USER	Probar escalabilidad en transacciones	899	END	1745973037082	1745973037451
USER	Probar escalabilidad en transacciones	900	END	1745973037082	1745973037451
REQUEST	901		EscalabilidadEnTransacc	1745973037083	1745973037452	OK	 
USER	Probar escalabilidad en transacciones	901	END	1745973037083	1745973037452
USER	Probar escalabilidad en transacciones	954	START	1745973037458	1745973037458
REQUEST	903		EscalabilidadEnTransacc	1745973037114	1745973037462	OK	 
REQUEST	904		EscalabilidadEnTransacc	1745973037114	1745973037462	OK	 
USER	Probar escalabilidad en transacciones	904	END	1745973037113	1745973037462
USER	Probar escalabilidad en transacciones	903	END	1745973037113	1745973037463
USER	Probar escalabilidad en transacciones	956	START	1745973037463	1745973037463
USER	Probar escalabilidad en transacciones	955	START	1745973037463	1745973037463
USER	Probar escalabilidad en transacciones	957	START	1745973037474	1745973037474
REQUEST	907		EscalabilidadEnTransacc	1745973037133	1745973037479	OK	 
USER	Probar escalabilidad en transacciones	907	END	1745973037133	1745973037480
REQUEST	908		EscalabilidadEnTransacc	1745973037145	1745973037481	OK	 
USER	Probar escalabilidad en transacciones	908	END	1745973037145	1745973037482
REQUEST	906		EscalabilidadEnTransacc	1745973037130	1745973037482	OK	 
USER	Probar escalabilidad en transacciones	906	END	1745973037129	1745973037482
REQUEST	905		EscalabilidadEnTransacc	1745973037130	1745973037484	OK	 
USER	Probar escalabilidad en transacciones	905	END	1745973037129	1745973037485
USER	Probar escalabilidad en transacciones	959	START	1745973037490	1745973037490
USER	Probar escalabilidad en transacciones	958	START	1745973037490	1745973037490
USER	Probar escalabilidad en transacciones	960	START	1745973037493	1745973037493
USER	Probar escalabilidad en transacciones	962	START	1745973037506	1745973037506
USER	Probar escalabilidad en transacciones	961	START	1745973037506	1745973037506
REQUEST	909		EscalabilidadEnTransacc	1745973037161	1745973037509	OK	 
REQUEST	911		EscalabilidadEnTransacc	1745973037163	1745973037509	OK	 
USER	Probar escalabilidad en transacciones	909	END	1745973037161	1745973037510
USER	Probar escalabilidad en transacciones	911	END	1745973037163	1745973037510
REQUEST	910		EscalabilidadEnTransacc	1745973037163	1745973037518	OK	 
USER	Probar escalabilidad en transacciones	910	END	1745973037163	1745973037519
USER	Probar escalabilidad en transacciones	963	START	1745973037522	1745973037522
USER	Probar escalabilidad en transacciones	964	START	1745973037523	1745973037523
USER	Probar escalabilidad en transacciones	965	START	1745973037523	1745973037523
REQUEST	914		EscalabilidadEnTransacc	1745973037193	1745973037528	OK	 
USER	Probar escalabilidad en transacciones	914	END	1745973037193	1745973037529
USER	Probar escalabilidad en transacciones	966	START	1745973037537	1745973037537
REQUEST	915		EscalabilidadEnTransacc	1745973037193	1745973037540	OK	 
REQUEST	912		EscalabilidadEnTransacc	1745973037177	1745973037541	OK	 
USER	Probar escalabilidad en transacciones	915	END	1745973037193	1745973037541
USER	Probar escalabilidad en transacciones	912	END	1745973037177	1745973037541
REQUEST	913		EscalabilidadEnTransacc	1745973037193	1745973037541	OK	 
USER	Probar escalabilidad en transacciones	913	END	1745973037193	1745973037542
USER	Probar escalabilidad en transacciones	967	START	1745973037553	1745973037553
USER	Probar escalabilidad en transacciones	969	START	1745973037553	1745973037553
USER	Probar escalabilidad en transacciones	968	START	1745973037553	1745973037553
REQUEST	918		EscalabilidadEnTransacc	1745973037213	1745973037559	OK	 
USER	Probar escalabilidad en transacciones	918	END	1745973037213	1745973037559
REQUEST	916		EscalabilidadEnTransacc	1745973037209	1745973037559	OK	 
USER	Probar escalabilidad en transacciones	916	END	1745973037209	1745973037560
REQUEST	917		EscalabilidadEnTransacc	1745973037209	1745973037561	OK	 
USER	Probar escalabilidad en transacciones	917	END	1745973037209	1745973037562
USER	Probar escalabilidad en transacciones	970	START	1745973037569	1745973037569
USER	Probar escalabilidad en transacciones	971	START	1745973037569	1745973037569
REQUEST	920		EscalabilidadEnTransacc	1745973037225	1745973037573	OK	 
USER	Probar escalabilidad en transacciones	972	START	1745973037573	1745973037573
USER	Probar escalabilidad en transacciones	920	END	1745973037225	1745973037573
USER	Probar escalabilidad en transacciones	973	START	1745973037585	1745973037585
USER	Probar escalabilidad en transacciones	974	START	1745973037585	1745973037585
REQUEST	919		EscalabilidadEnTransacc	1745973037225	1745973037586	OK	 
USER	Probar escalabilidad en transacciones	919	END	1745973037225	1745973037587
REQUEST	921		EscalabilidadEnTransacc	1745973037242	1745973037593	OK	 
REQUEST	922		EscalabilidadEnTransacc	1745973037243	1745973037594	OK	 
REQUEST	923		EscalabilidadEnTransacc	1745973037243	1745973037594	OK	 
USER	Probar escalabilidad en transacciones	921	END	1745973037241	1745973037594
USER	Probar escalabilidad en transacciones	922	END	1745973037243	1745973037594
USER	Probar escalabilidad en transacciones	923	END	1745973037243	1745973037594
REQUEST	924		EscalabilidadEnTransacc	1745973037259	1745973037596	OK	 
USER	Probar escalabilidad en transacciones	924	END	1745973037257	1745973037596
USER	Probar escalabilidad en transacciones	975	START	1745973037601	1745973037601
USER	Probar escalabilidad en transacciones	977	START	1745973037603	1745973037603
USER	Probar escalabilidad en transacciones	976	START	1745973037603	1745973037603
REQUEST	925		EscalabilidadEnTransacc	1745973037274	1745973037616	OK	 
USER	Probar escalabilidad en transacciones	925	END	1745973037274	1745973037616
USER	Probar escalabilidad en transacciones	978	START	1745973037625	1745973037625
USER	Probar escalabilidad en transacciones	979	START	1745973037625	1745973037625
USER	Probar escalabilidad en transacciones	980	START	1745973037625	1745973037625
REQUEST	926		EscalabilidadEnTransacc	1745973037275	1745973037629	OK	 
USER	Probar escalabilidad en transacciones	926	END	1745973037274	1745973037630
REQUEST	927		EscalabilidadEnTransacc	1745973037274	1745973037631	OK	 
USER	Probar escalabilidad en transacciones	927	END	1745973037274	1745973037631
USER	Probar escalabilidad en transacciones	981	START	1745973037640	1745973037640
REQUEST	930		EscalabilidadEnTransacc	1745973037296	1745973037642	OK	 
USER	Probar escalabilidad en transacciones	930	END	1745973037296	1745973037642
USER	Probar escalabilidad en transacciones	982	START	1745973037643	1745973037643
USER	Probar escalabilidad en transacciones	983	START	1745973037643	1745973037643
REQUEST	929		EscalabilidadEnTransacc	1745973037296	1745973037644	OK	 
USER	Probar escalabilidad en transacciones	929	END	1745973037296	1745973037644
USER	Probar escalabilidad en transacciones	984	START	1745973037658	1745973037658
REQUEST	928		EscalabilidadEnTransacc	1745973037296	1745973037661	OK	 
USER	Probar escalabilidad en transacciones	928	END	1745973037296	1745973037662
REQUEST	932		EscalabilidadEnTransacc	1745973037309	1745973037662	OK	 
USER	Probar escalabilidad en transacciones	932	END	1745973037309	1745973037663
USER	Probar escalabilidad en transacciones	986	START	1745973037663	1745973037663
USER	Probar escalabilidad en transacciones	985	START	1745973037663	1745973037663
REQUEST	935		EscalabilidadEnTransacc	1745973037324	1745973037665	OK	 
USER	Probar escalabilidad en transacciones	935	END	1745973037324	1745973037666
REQUEST	931		EscalabilidadEnTransacc	1745973037309	1745973037666	OK	 
REQUEST	933		EscalabilidadEnTransacc	1745973037313	1745973037666	OK	 
USER	Probar escalabilidad en transacciones	931	END	1745973037309	1745973037667
USER	Probar escalabilidad en transacciones	933	END	1745973037313	1745973037667
REQUEST	934		EscalabilidadEnTransacc	1745973037324	1745973037668	OK	 
USER	Probar escalabilidad en transacciones	934	END	1745973037324	1745973037669
USER	Probar escalabilidad en transacciones	987	START	1745973037676	1745973037676
REQUEST	936		EscalabilidadEnTransacc	1745973037342	1745973037690	OK	 
USER	Probar escalabilidad en transacciones	936	END	1745973037342	1745973037691
REQUEST	937		EscalabilidadEnTransacc	1745973037343	1745973037691	OK	 
USER	Probar escalabilidad en transacciones	989	START	1745973037692	1745973037692
USER	Probar escalabilidad en transacciones	988	START	1745973037692	1745973037692
USER	Probar escalabilidad en transacciones	990	START	1745973037693	1745973037693
USER	Probar escalabilidad en transacciones	937	END	1745973037343	1745973037694
REQUEST	938		EscalabilidadEnTransacc	1745973037343	1745973037694	OK	 
USER	Probar escalabilidad en transacciones	938	END	1745973037343	1745973037695
USER	Probar escalabilidad en transacciones	991	START	1745973037708	1745973037708
USER	Probar escalabilidad en transacciones	992	START	1745973037708	1745973037708
REQUEST	939		EscalabilidadEnTransacc	1745973037357	1745973037712	OK	 
USER	Probar escalabilidad en transacciones	939	END	1745973037357	1745973037713
USER	Probar escalabilidad en transacciones	993	START	1745973037713	1745973037713
REQUEST	940		EscalabilidadEnTransacc	1745973037374	1745973037721	OK	 
USER	Probar escalabilidad en transacciones	940	END	1745973037374	1745973037722
USER	Probar escalabilidad en transacciones	995	START	1745973037724	1745973037724
USER	Probar escalabilidad en transacciones	994	START	1745973037724	1745973037724
REQUEST	941		EscalabilidadEnTransacc	1745973037374	1745973037735	OK	 
USER	Probar escalabilidad en transacciones	941	END	1745973037374	1745973037735
USER	Probar escalabilidad en transacciones	996	START	1745973037740	1745973037740
USER	Probar escalabilidad en transacciones	997	START	1745973037743	1745973037743
USER	Probar escalabilidad en transacciones	998	START	1745973037743	1745973037743
REQUEST	942		EscalabilidadEnTransacc	1745973037374	1745973037744	OK	 
REQUEST	946		EscalabilidadEnTransacc	1745973037405	1745973037744	OK	 
REQUEST	943		EscalabilidadEnTransacc	1745973037390	1745973037744	OK	 
REQUEST	944		EscalabilidadEnTransacc	1745973037390	1745973037744	OK	 
REQUEST	945		EscalabilidadEnTransacc	1745973037393	1745973037744	OK	 
USER	Probar escalabilidad en transacciones	943	END	1745973037389	1745973037744
USER	Probar escalabilidad en transacciones	942	END	1745973037374	1745973037744
USER	Probar escalabilidad en transacciones	946	END	1745973037405	1745973037744
USER	Probar escalabilidad en transacciones	945	END	1745973037393	1745973037744
USER	Probar escalabilidad en transacciones	944	END	1745973037389	1745973037744
USER	Probar escalabilidad en transacciones	999	START	1745973037756	1745973037756
USER	Probar escalabilidad en transacciones	1000	START	1745973037772	1745973037772
USER	Probar escalabilidad en transacciones	1001	START	1745973037772	1745973037772
USER	Probar escalabilidad en transacciones	1002	START	1745973037773	1745973037773
REQUEST	949		EscalabilidadEnTransacc	1745973037423	1745973037779	OK	 
REQUEST	950		EscalabilidadEnTransacc	1745973037423	1745973037779	OK	 
REQUEST	948		EscalabilidadEnTransacc	1745973037423	1745973037779	OK	 
USER	Probar escalabilidad en transacciones	949	END	1745973037423	1745973037780
USER	Probar escalabilidad en transacciones	950	END	1745973037423	1745973037780
USER	Probar escalabilidad en transacciones	948	END	1745973037422	1745973037780
REQUEST	953		EscalabilidadEnTransacc	1745973037443	1745973037785	OK	 
REQUEST	951		EscalabilidadEnTransacc	1745973037443	1745973037785	OK	 
USER	Probar escalabilidad en transacciones	953	END	1745973037443	1745973037785
USER	Probar escalabilidad en transacciones	951	END	1745973037442	1745973037785
REQUEST	952		EscalabilidadEnTransacc	1745973037443	1745973037787	OK	 
USER	Probar escalabilidad en transacciones	952	END	1745973037443	1745973037788
USER	Probar escalabilidad en transacciones	1003	START	1745973037788	1745973037788
USER	Probar escalabilidad en transacciones	1004	START	1745973037788	1745973037788
USER	Probar escalabilidad en transacciones	1005	START	1745973037793	1745973037793
USER	Probar escalabilidad en transacciones	1007	START	1745973037803	1745973037803
USER	Probar escalabilidad en transacciones	1006	START	1745973037803	1745973037803
REQUEST	954		EscalabilidadEnTransacc	1745973037458	1745973037810	OK	 
REQUEST	956		EscalabilidadEnTransacc	1745973037463	1745973037810	OK	 
USER	Probar escalabilidad en transacciones	954	END	1745973037458	1745973037811
