ASSERTION	AAMAARNMb2dpbiAxMDAvbG9naW5fMTAwAwABAQEAAAAAAABAn0A=
ASSERTION	AAMAARNMb2dpbiAyMDAvbG9naW5fMjAwAwABAQEAAAAAAACIs0A=
RUN	parabank.LoginTest	logintest	1746084763436	 	3.3.1
REQUEST	293	Login 200	login_200	1746084765300	1746084766649	OK	 
GROUP	293	Login 200	1746084765300	1746084766649	1349	OK
REQUEST	223	Login 200	login_200	1746084765287	1746084766650	OK	 
GROUP	223	Login 200	1746084765287	1746084766650	1363	OK
REQUEST	162	Login 200	login_200	1746084765280	1746084766651	OK	 
GROUP	162	Login 200	1746084765280	1746084766651	1371	OK
REQUEST	239	Login 200	login_200	1746084765289	1746084766651	OK	 
GROUP	239	Login 200	1746084765289	1746084766651	1362	OK
USER	Carga Pico	175	END	1746084765281	1746084766633
USER	Carga Normal	90	END	1746084765272	1746084766633
USER	Carga Pico	107	END	1746084765274	1746084766633
USER	Carga Pico	201	END	1746084765284	1746084766633
USER	Carga Pico	295	END	1746084765300	1746084766634
USER	Carga Normal	44	END	1746084765265	1746084766635
USER	Carga Pico	213	END	1746084765285	1746084766635
USER	Carga Pico	255	END	1746084765292	1746084766637
USER	Carga Pico	205	END	1746084765284	1746084766646
USER	Carga Pico	105	END	1746084765273	1746084766646
USER	Carga Pico	145	END	1746084765278	1746084766647
USER	Carga Pico	121	END	1746084765276	1746084766647
USER	Carga Pico	277	END	1746084765297	1746084766649
USER	Carga Pico	293	END	1746084765299	1746084766650
USER	Carga Pico	223	END	1746084765286	1746084766651
USER	Carga Pico	162	END	1746084765280	1746084766651
USER	Carga Pico	239	END	1746084765289	1746084766652
REQUEST	169	Login 200	login_200	1746084765281	1746084766654	OK	 
REQUEST	204	Login 200	login_200	1746084765285	1746084766654	OK	 
GROUP	169	Login 200	1746084765280	1746084766654	1373	OK
GROUP	204	Login 200	1746084765284	1746084766654	1369	OK
USER	Carga Pico	169	END	1746084765280	1746084766656
USER	Carga Pico	204	END	1746084765284	1746084766656
REQUEST	247	Login 200	login_200	1746084765291	1746084766658	OK	 
GROUP	247	Login 200	1746084765290	1746084766658	1367	OK
USER	Carga Pico	247	END	1746084765290	1746084766659
REQUEST	18	Login 100	login_100	1746084765243	1746084766663	OK	 
GROUP	18	Login 100	1746084765125	1746084766663	1420	OK
USER	Carga Normal	18	END	1746084765116	1746084766665
REQUEST	61	Login 100	login_100	1746084765267	1746084766666	OK	 
GROUP	61	Login 100	1746084765267	1746084766666	1399	OK
USER	Carga Normal	61	END	1746084765267	1746084766667
REQUEST	179	Login 200	login_200	1746084765282	1746084766671	OK	 
REQUEST	229	Login 200	login_200	1746084765288	1746084766671	OK	 
GROUP	229	Login 200	1746084765287	1746084766672	1383	OK
GROUP	179	Login 200	1746084765282	1746084766672	1389	OK
USER	Carga Pico	229	END	1746084765287	1746084766672
USER	Carga Pico	179	END	1746084765281	1746084766672
REQUEST	45	Login 100	login_100	1746084765265	1746084766682	OK	 
REQUEST	299	Login 200	login_200	1746084765301	1746084766682	OK	 
REQUEST	111	Login 200	login_200	1746084765275	1746084766682	OK	 
REQUEST	146	Login 200	login_200	1746084765278	1746084766682	OK	 
GROUP	299	Login 200	1746084765301	1746084766682	1381	OK
GROUP	45	Login 100	1746084765265	1746084766682	1417	OK
GROUP	146	Login 200	1746084765278	1746084766682	1404	OK
GROUP	111	Login 200	1746084765275	1746084766682	1407	OK
REQUEST	183	Login 200	login_200	1746084765282	1746084766682	OK	 
GROUP	183	Login 200	1746084765282	1746084766683	1400	OK
USER	Carga Normal	45	END	1746084765265	1746084766683
USER	Carga Pico	146	END	1746084765278	1746084766683
USER	Carga Pico	111	END	1746084765275	1746084766683
USER	Carga Pico	299	END	1746084765300	1746084766683
USER	Carga Pico	183	END	1746084765282	1746084766683
REQUEST	136	Login 200	login_200	1746084765277	1746084766696	OK	 
REQUEST	271	Login 200	login_200	1746084765331	1746084766696	OK	 
REQUEST	60	Login 100	login_100	1746084765268	1746084766696	OK	 
GROUP	60	Login 100	1746084765267	1746084766696	1428	OK
GROUP	271	Login 200	1746084765330	1746084766696	1365	OK
GROUP	136	Login 200	1746084765277	1746084766696	1419	OK
REQUEST	93	Login 100	login_100	1746084765273	1746084766696	OK	 
GROUP	93	Login 100	1746084765272	1746084766697	1423	OK
REQUEST	41	Login 100	login_100	1746084765266	1746084766696	OK	 
GROUP	41	Login 100	1746084765265	1746084766697	1430	OK
REQUEST	274	Login 200	login_200	1746084765332	1746084766697	OK	 
GROUP	274	Login 200	1746084765296	1746084766697	1365	OK
USER	Carga Pico	271	END	1746084765295	1746084766697
USER	Carga Normal	60	END	1746084765267	1746084766697
USER	Carga Pico	136	END	1746084765277	1746084766697
USER	Carga Normal	41	END	1746084765264	1746084766697
USER	Carga Normal	93	END	1746084765272	1746084766697
USER	Carga Pico	274	END	1746084765296	1746084766698
REQUEST	186	Login 200	login_200	1746084765283	1746084766698	OK	 
GROUP	186	Login 200	1746084765282	1746084766698	1415	OK
REQUEST	163	Login 200	login_200	1746084765280	1746084766698	OK	 
GROUP	163	Login 200	1746084765280	1746084766698	1418	OK
REQUEST	194	Login 200	login_200	1746084765284	1746084766698	OK	 
GROUP	194	Login 200	1746084765283	1746084766698	1414	OK
REQUEST	218	Login 200	login_200	1746084765286	1746084766699	OK	 
USER	Carga Pico	163	END	1746084765280	1746084766699
REQUEST	153	Login 200	login_200	1746084765279	1746084766699	OK	 
GROUP	153	Login 200	1746084765279	1746084766699	1420	OK
USER	Carga Pico	186	END	1746084765282	1746084766699
GROUP	218	Login 200	1746084765286	1746084766699	1413	OK
USER	Carga Pico	194	END	1746084765283	1746084766699
USER	Carga Pico	218	END	1746084765286	1746084766700
USER	Carga Pico	153	END	1746084765278	1746084766700
REQUEST	74	Login 100	login_100	1746084765272	1746084766700	OK	 
REQUEST	97	Login 100	login_100	1746084765273	1746084766700	OK	 
GROUP	97	Login 100	1746084765273	1746084766701	1427	OK
GROUP	74	Login 100	1746084765271	1746084766701	1428	OK
USER	Carga Normal	74	END	1746084765269	1746084766702
USER	Carga Normal	97	END	1746084765273	1746084766702
REQUEST	15	Login 100	login_100	1746084765244	1746084766703	OK	 
REQUEST	263	Login 200	login_200	1746084765297	1746084766703	OK	 
GROUP	15	Login 100	1746084765125	1746084766703	1459	OK
GROUP	263	Login 200	1746084765294	1746084766703	1406	OK
USER	Carga Normal	15	END	1746084765114	1746084766704
USER	Carga Pico	263	END	1746084765294	1746084766704
REQUEST	258	Login 200	login_200	1746084765294	1746084766706	OK	 
GROUP	258	Login 200	1746084765294	1746084766706	1412	OK
USER	Carga Pico	258	END	1746084765293	1746084766706
REQUEST	268	Login 200	login_200	1746084765303	1746084766708	OK	 
GROUP	268	Login 200	1746084765302	1746084766709	1405	OK
USER	Carga Pico	268	END	1746084765294	1746084766709
REQUEST	209	Login 200	login_200	1746084765285	1746084767107	OK	 
GROUP	209	Login 200	1746084765285	1746084767108	1822	OK
USER	Carga Pico	209	END	1746084765285	1746084767108
REQUEST	81	Login 100	login_100	1746084765271	1746084767109	OK	 
GROUP	81	Login 100	1746084765271	1746084767109	1838	OK
USER	Carga Normal	81	END	1746084765270	1746084767109
REQUEST	275	Login 200	login_200	1746084765297	1746084767112	OK	 
GROUP	275	Login 200	1746084765297	1746084767113	1815	OK
USER	Carga Pico	275	END	1746084765296	1746084767113
REQUEST	283	Login 200	login_200	1746084765299	1746084767308	OK	 
GROUP	283	Login 200	1746084765298	1746084767308	2009	OK
REQUEST	265	Login 200	login_200	1746084765300	1746084767309	OK	 
REQUEST	246	Login 200	login_200	1746084765291	1746084767309	OK	 
GROUP	265	Login 200	1746084765300	1746084767310	2009	OK
REQUEST	129	Login 200	login_200	1746084765277	1746084767309	OK	 
GROUP	246	Login 200	1746084765290	1746084767310	2018	OK
GROUP	129	Login 200	1746084765277	1746084767310	2032	OK
USER	Carga Pico	283	END	1746084765298	1746084767310
REQUEST	202	Login 200	login_200	1746084765285	1746084767309	OK	 
GROUP	202	Login 200	1746084765284	1746084767311	2024	OK
USER	Carga Pico	246	END	1746084765290	1746084767311
USER	Carga Pico	265	END	1746084765294	1746084767311
USER	Carga Pico	129	END	1746084765276	1746084767311
REQUEST	273	Login 200	login_200	1746084765333	1746084767311	OK	 
REQUEST	217	Login 200	login_200	1746084765286	1746084767311	OK	 
USER	Carga Pico	202	END	1746084765284	1746084767311
GROUP	273	Login 200	1746084765296	1746084767312	1978	OK
GROUP	217	Login 200	1746084765286	1746084767312	2025	OK
REQUEST	236	Login 200	login_200	1746084765288	1746084767312	OK	 
GROUP	236	Login 200	1746084765288	1746084767312	2024	OK
REQUEST	282	Login 200	login_200	1746084765298	1746084767312	OK	 
GROUP	282	Login 200	1746084765298	1746084767312	2014	OK
USER	Carga Pico	273	END	1746084765295	1746084767312
USER	Carga Pico	217	END	1746084765286	1746084767313
USER	Carga Pico	282	END	1746084765298	1746084767313
USER	Carga Pico	236	END	1746084765288	1746084767314
REQUEST	267	Login 200	login_200	1746084765303	1746084767315	OK	 
GROUP	267	Login 200	1746084765302	1746084767315	2012	OK
REQUEST	264	Login 200	login_200	1746084765300	1746084767315	OK	 
GROUP	264	Login 200	1746084765299	1746084767315	2015	OK
USER	Carga Pico	267	END	1746084765294	1746084767316
USER	Carga Pico	264	END	1746084765294	1746084767316
REQUEST	135	Login 200	login_200	1746084765277	1746084767318	OK	 
REQUEST	210	Login 200	login_200	1746084765285	1746084767318	OK	 
GROUP	135	Login 200	1746084765277	1746084767318	2041	OK
GROUP	210	Login 200	1746084765285	1746084767318	2033	OK
USER	Carga Pico	210	END	1746084765285	1746084767319
USER	Carga Pico	135	END	1746084765277	1746084767319
REQUEST	215	Login 200	login_200	1746084765286	1746084767319	OK	 
GROUP	215	Login 200	1746084765286	1746084767320	2033	OK
USER	Carga Pico	215	END	1746084765285	1746084767320
REQUEST	137	Login 200	login_200	1746084765278	1746084767516	OK	 
REQUEST	289	Login 200	login_200	1746084765348	1746084767516	OK	 
GROUP	289	Login 200	1746084765299	1746084767517	2168	OK
GROUP	137	Login 200	1746084765277	1746084767517	2238	OK
REQUEST	138	Login 200	login_200	1746084765278	1746084767516	OK	 
GROUP	138	Login 200	1746084765277	1746084767517	2238	OK
REQUEST	261	Login 200	login_200	1746084765301	1746084767516	OK	 
GROUP	261	Login 200	1746084765294	1746084767518	2215	OK
USER	Carga Pico	137	END	1746084765277	1746084767518
USER	Carga Pico	289	END	1746084765299	1746084767518
USER	Carga Pico	138	END	1746084765277	1746084767518
USER	Carga Pico	261	END	1746084765294	1746084767518
REQUEST	56	Login 100	login_100	1746084765268	1746084767553	OK	 
GROUP	56	Login 100	1746084765267	1746084767554	2285	OK
USER	Carga Normal	56	END	1746084765266	1746084767555
REQUEST	287	Login 200	login_200	1746084765299	1746084767557	OK	 
GROUP	287	Login 200	1746084765299	1746084767558	2258	OK
REQUEST	157	Login 200	login_200	1746084765279	1746084767557	OK	 
GROUP	157	Login 200	1746084765279	1746084767558	2278	OK
USER	Carga Pico	287	END	1746084765299	1746084767559
USER	Carga Pico	157	END	1746084765279	1746084767559
REQUEST	292	Login 200	login_200	1746084765300	1746084767560	OK	 
GROUP	292	Login 200	1746084765300	1746084767560	2260	OK
USER	Carga Pico	292	END	1746084765299	1746084767562
REQUEST	249	Login 200	login_200	1746084765294	1746084767566	OK	 
REQUEST	79	Login 100	login_100	1746084765270	1746084767566	OK	 
GROUP	79	Login 100	1746084765270	1746084767566	2296	OK
GROUP	249	Login 200	1746084765294	1746084767566	2272	OK
REQUEST	291	Login 200	login_200	1746084765300	1746084767566	OK	 
GROUP	291	Login 200	1746084765300	1746084767566	2266	OK
USER	Carga Normal	79	END	1746084765270	1746084767567
USER	Carga Pico	249	END	1746084765291	1746084767567
USER	Carga Pico	291	END	1746084765299	1746084767567
REQUEST	117	Login 200	login_200	1746084765275	1746084767568	OK	 
REQUEST	290	Login 200	login_200	1746084765299	1746084767568	OK	 
GROUP	117	Login 200	1746084765275	1746084767569	2293	OK
GROUP	290	Login 200	1746084765299	1746084767569	2269	OK
USER	Carga Pico	117	END	1746084765275	1746084767570
USER	Carga Pico	290	END	1746084765299	1746084767570
REQUEST	257	Login 200	login_200	1746084765297	1746084767620	OK	 
GROUP	257	Login 200	1746084765297	1746084767620	2323	OK
USER	Carga Pico	257	END	1746084765297	1746084767621
REQUEST	250	Login 200	login_200	1746084765292	1746084767622	OK	 
GROUP	250	Login 200	1746084765291	1746084767622	2330	OK
USER	Carga Pico	250	END	1746084765291	1746084767622
REQUEST	13	Login 100	login_100	1746084765243	1746084767624	OK	 
GROUP	13	Login 100	1746084765125	1746084767624	2381	OK
USER	Carga Normal	13	END	1746084765114	1746084767625
REQUEST	244	Login 200	login_200	1746084765294	1746084767626	OK	 
GROUP	244	Login 200	1746084765290	1746084767626	2332	OK
USER	Carga Pico	244	END	1746084765289	1746084767627
REQUEST	143	Login 200	login_200	1746084765278	1746084767629	OK	 
GROUP	143	Login 200	1746084765278	1746084767629	2351	OK
REQUEST	77	Login 100	login_100	1746084765271	1746084767629	OK	 
GROUP	77	Login 100	1746084765269	1746084767630	2358	OK
USER	Carga Pico	143	END	1746084765278	1746084767630
USER	Carga Normal	77	END	1746084765269	1746084767630
REQUEST	101	Login 200	login_200	1746084765273	1746084767630	OK	 
GROUP	101	Login 200	1746084765273	1746084767630	2357	OK
USER	Carga Pico	101	END	1746084765273	1746084767632
REQUEST	170	Login 200	login_200	1746084765281	1746084767632	OK	 
REQUEST	25	Login 100	login_100	1746084765262	1746084767632	OK	 
GROUP	25	Login 100	1746084765261	1746084767632	2370	OK
GROUP	170	Login 200	1746084765280	1746084767632	2351	OK
USER	Carga Pico	170	END	1746084765280	1746084767633
USER	Carga Normal	25	END	1746084765261	1746084767633
REQUEST	171	Login 200	login_200	1746084765281	1746084767634	OK	 
GROUP	171	Login 200	1746084765280	1746084767634	2353	OK
USER	Carga Pico	171	END	1746084765280	1746084767635
REQUEST	200	Login 200	login_200	1746084765284	1746084767636	OK	 
GROUP	200	Login 200	1746084765284	1746084767637	2352	OK
USER	Carga Pico	200	END	1746084765284	1746084767637
REQUEST	253	Login 200	login_200	1746084765292	1746084767641	OK	 
GROUP	253	Login 200	1746084765292	1746084767641	2349	OK
USER	Carga Pico	253	END	1746084765292	1746084767642
REQUEST	24	Login 100	login_100	1746084765243	1746084775594	OK	 
GROUP	24	Login 100	1746084765129	1746084775594	10351	OK
USER	Carga Normal	24	END	1746084765129	1746084775595
REQUEST	251	Login 200	login_200	1746084765292	1746084775599	OK	 
GROUP	251	Login 200	1746084765291	1746084775599	10307	OK
USER	Carga Pico	251	END	1746084765291	1746084775600
REQUEST	181	Login 200	login_200	1746084765282	1746084775605	OK	 
GROUP	181	Login 200	1746084765282	1746084775605	10323	OK
USER	Carga Pico	181	END	1746084765281	1746084775606
REQUEST	298	Login 200	login_200	1746084765301	1746084775620	OK	 
GROUP	298	Login 200	1746084765301	1746084775620	10319	OK
USER	Carga Pico	298	END	1746084765300	1746084775621
REQUEST	69	Login 100	login_100	1746084765269	1746084775635	OK	 
GROUP	69	Login 100	1746084765269	1746084775636	10366	OK
USER	Carga Normal	69	END	1746084765269	1746084775636
REQUEST	211	Login 200	login_200	1746084765286	1746084775637	OK	 
GROUP	211	Login 200	1746084765285	1746084775637	10351	OK
USER	Carga Pico	211	END	1746084765285	1746084775638
REQUEST	220	Login 200	login_200	1746084765286	1746084775641	OK	 
GROUP	220	Login 200	1746084765286	1746084775642	10355	OK
USER	Carga Pico	220	END	1746084765286	1746084775643
